,Time,Price,Volume
127,2021-07-20 14:19:07,1400.0,332205.0
128,2021-07-20 14:19:01,1400.0,332135.0
129,2021-07-20 14:18:52,1399.5,331253.0
130,2021-07-20 14:18:41,1399.2,331054.0
131,2021-07-20 14:18:37,1399.5,330939.0
132,2021-07-20 14:18:32,1398.4,330571.0
133,2021-07-20 14:18:27,1398.0,330401.0
134,2021-07-20 14:18:18,1397.9,330212.0
135,2021-07-20 14:18:13,1397.8,329952.0
136,2021-07-20 14:18:08,1397.9,329793.0
137,2021-07-20 14:18:03,1397.8,329609.0
138,2021-07-20 14:17:57,1397.3,329468.0
139,2021-07-20 14:17:52,1396.2,328990.0
140,2021-07-20 14:17:47,1395.8,328910.0
141,2021-07-20 14:17:42,1395.0,328454.0
142,2021-07-20 14:17:33,1394.2,328248.0
143,2021-07-20 14:17:29,1394.1,328098.0
144,2021-07-20 14:17:24,1394.0,328021.0
145,2021-07-20 14:17:19,1394.0,327956.0
146,2021-07-20 14:17:14,1394.0,327890.0
147,2021-07-20 14:17:10,1394.0,327666.0
148,2021-07-20 14:17:04,1394.1,327559.0
149,2021-07-20 14:16:59,1394.2,327458.0
150,2021-07-20 14:16:55,1395.0,327398.0
151,2021-07-20 14:16:50,1394.4,327355.0
152,2021-07-20 14:16:46,1394.8,327323.0
153,2021-07-20 14:16:41,1394.3,327309.0
154,2021-07-20 14:16:36,1395.0,327247.0
155,2021-07-20 14:16:32,1394.8,327210.0
156,2021-07-20 14:16:27,1395.0,327157.0
157,2021-07-20 14:16:23,1395.2,327074.0
158,2021-07-20 14:16:18,1395.9,327028.0
159,2021-07-20 14:16:13,1395.2,326653.0
160,2021-07-20 14:16:08,1395.7,326603.0
161,2021-07-20 14:16:03,1394.8,326520.0
162,2021-07-20 14:15:58,1394.6,326213.0
163,2021-07-20 14:15:54,1394.4,326101.0
164,2021-07-20 14:15:49,1394.6,326059.0
165,2021-07-20 14:15:44,1394.8,326033.0
166,2021-07-20 14:15:40,1395.2,325875.0
167,2021-07-20 14:15:35,1395.4,325807.0
168,2021-07-20 14:15:29,1395.7,325735.0
169,2021-07-20 14:15:25,1395.7,325644.0
170,2021-07-20 14:15:20,1396.0,325537.0
171,2021-07-20 14:15:14,1396.1,325476.0
172,2021-07-20 14:15:10,1396.5,325265.0
173,2021-07-20 14:15:05,1396.8,325238.0
174,2021-07-20 14:15:00,1397.3,325018.0
175,2021-07-20 14:14:55,1397.5,324956.0
176,2021-07-20 14:14:51,1397.7,324806.0
177,2021-07-20 14:14:46,1398.0,324760.0
178,2021-07-20 14:14:41,1398.0,324676.0
179,2021-07-20 14:14:35,1396.5,324520.0
180,2021-07-20 14:14:30,1396.8,324490.0
181,2021-07-20 14:14:25,1396.2,324380.0
182,2021-07-20 14:14:21,1395.9,324328.0
183,2021-07-20 14:14:17,1395.5,324223.0
184,2021-07-20 14:14:12,1395.1,324041.0
185,2021-07-20 14:14:08,1395.2,324027.0
186,2021-07-20 14:14:04,1394.3,323901.0
187,2021-07-20 14:13:59,1395.0,323682.0
188,2021-07-20 14:13:55,1394.1,323584.0
189,2021-07-20 14:13:50,1394.0,323413.0
190,2021-07-20 14:13:46,1393.6,323228.0
191,2021-07-20 14:13:42,1395.0,323113.0
192,2021-07-20 14:13:37,1394.5,322931.0
193,2021-07-20 14:13:33,1394.5,322843.0
194,2021-07-20 14:13:28,1395.6,322466.0
195,2021-07-20 14:13:23,1395.6,322402.0
196,2021-07-20 14:13:19,1396.0,322266.0
197,2021-07-20 14:13:15,1396.1,322223.0
198,2021-07-20 14:13:11,1396.5,322188.0
199,2021-07-20 14:13:06,1396.5,322175.0
200,2021-07-20 14:13:01,1396.6,322089.0
201,2021-07-20 14:12:56,1396.5,322069.0
202,2021-07-20 14:12:52,1397.4,321957.0
203,2021-07-20 14:12:46,1397.0,321937.0
